36761,36761,100
57221,57221,100
10295,36761,100
79271,36761,100
75325,36761,100
22262,36761,100
43007,36761,100
92077,92077,100
39665,39665,100
65130,36761,100
56414,36761,100
62012,36761,100
40448,40448,100
23772,36761,100
48394,36761,100
39349,39349,100
67171,39349,100
41921,39349,100
21905,39349,100
49303,36761,100
38586,40448,100
31517,47960,100
71536,39349,100
10627,36761,100
11257,36761,100
16828,16828,100
65276,36761,100
92493,40448,100
54793,54793,100
13729,36761,100
82050,39349,100
33463,36761,100
90995,36761,100
55012,36761,100
66093,36761,100
46325,39349,100
48678,36761,100
90040,36761,100
36049,39349,100
77345,36761,100
36021,36761,100
43551,36761,100
31669,36761,100
62081,36761,100
54683,36761,100
52315,36761,100
38223,57221,100
91503,36761,100
91131,36761,100
25217,39349,100
90112,36761,100
16106,39349,100
74173,57221,100
89357,36761,100
20943,36761,100
16278,36761,100
45341,36761,100
40176,92077,100
34882,36761,100
33793,36761,100
58444,36761,100
15280,92077,100
21273,36761,100
39154,36761,100
53697,92077,100
96673,40448,100
58130,36761,100
64718,36761,100
66230,36761,100
38388,39349,100
85392,92077,100
91458,36761,100
97677,92077,100
31276,31276,100
56338,92077,100
68518,39349,100
83847,36761,100
50405,36761,100
89732,36761,100
49666,36761,100
25411,39349,100
15480,36761,100
44818,36761,100
50648,39349,100
62215,16828,100
56255,39349,100
90540,39349,100
55313,39349,100
41173,36761,100
67442,39349,100
12558,36761,100
99308,36761,100
36392,39349,100
37805,36761,100
33831,36761,100
95279,36761,100
49056,36761,100
65568,36761,100
32900,39349,100
38441,39349,100
45060,92077,100
79561,36761,100
15189,36761,100
19027,39349,100
52772,39349,100
55832,40448,100
72055,57221,100
78573,39349,100
55673,36761,100
64923,39349,100
86259,36761,100
19526,36761,100
63428,39349,100
52480,39349,100
14294,36761,100
18392,36761,100
99460,36761,100
55660,39349,100
70666,36761,100
93214,39349,100
78325,36761,100
63012,16828,100
96286,36761,100
65977,39349,100
41094,39349,100
97966,36761,100
28716,36761,100
32564,39349,100
33490,39349,100
90354,36761,100
84802,36761,100
69336,36761,100
47793,36761,100
34937,39349,100
28265,16828,100
31908,31276,100
64992,36761,100
46944,36761,100
30549,36761,100
64994,36761,100
75497,36761,100
87792,39349,100
14898,36761,100
87422,36761,100
96716,36761,100
44405,39349,100
82125,92077,100
18159,36761,100
64694,36761,100
10293,36761,100
59434,92077,100
18539,36761,100
16644,16644,100
55365,39349,100
64090,39349,100
98854,36761,100
41474,36761,100
55562,55562,100
94114,36761,100
59627,36761,100
73129,36761,100
77709,36761,100
30458,36761,100
33177,39349,100
13613,36761,100
11200,36761,100
55134,36761,100
47591,39349,100
68064,36761,100
78496,39349,100
45724,36761,100
68866,39349,100
24838,36761,100
25774,39349,100
99760,36761,100
34983,36761,100
65881,36761,100
19118,36761,100
68852,39349,100
12074,36761,100
48913,92077,100
16661,39349,100
24363,36761,100
79498,57221,100
80857,36761,100
13206,36761,100
85783,36761,100
62121,39349,100
66517,36761,100
98466,57221,100
63007,40448,100
63711,36761,100
74916,39349,100
22151,36761,100
57340,39349,100
55009,36761,100
43632,36761,100
22281,36761,100
71290,36761,100
20572,36761,100
54006,36761,100
20941,36761,100
52349,36761,100
37948,36761,100
14258,36761,100
34042,36761,100
80117,36761,100
45024,36761,100
43629,36761,100
97894,39349,100
97260,39349,100
27721,16644,100
99229,57221,100
21510,36761,100
15253,36761,100
45386,92077,100
30529,36761,100
91928,36761,100
37052,36761,100
